id,rule,state,puzzle,question,option_A,option_B,option_C,option_D,correct_option,correct_answer,params
game24_baseline_0091,game24_baseline,baseline,"{""numbers"": [5, 10, 4, 13], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 5, 10, 4, 13
Which expression — using each number exactly once — reaches 24?",((5 + 10) − (4 − 13)),((5 − 10) − (4 − 13)),((5 + 10) × (4 − 13)),((5 + 10) − (4 + 13)),A,((5 + 10) − (4 − 13)),"{""numbers"": [5, 10, 4, 13], ""target"": 24}"
game24_baseline_0092,game24_baseline,baseline,"{""numbers"": [1, 3, 3, 10], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 1, 3, 3, 10
Which expression — using each number exactly once — reaches 24?",(3 × (10 + (1 − 3))),(3 − (10 + (1 − 3))),(3 × (10 × (1 − 3))),(3 × (10 ÷ (1 − 3))),A,(3 × (10 + (1 − 3))),"{""numbers"": [1, 3, 3, 10], ""target"": 24}"
game24_baseline_0093,game24_baseline,baseline,"{""numbers"": [6, 3, 6, 5], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 6, 3, 6, 5
Which expression — using each number exactly once — reaches 24?",(6 × ((6 + 3) − 5)),(6 − ((6 + 3) − 5)),(6 × ((6 ÷ 3) − 5)),(6 × ((6 × 3) − 5)),A,(6 × ((6 + 3) − 5)),"{""numbers"": [6, 3, 6, 5], ""target"": 24}"
game24_baseline_0094,game24_baseline,baseline,"{""numbers"": [8, 10, 8, 7], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 8, 10, 8, 7
Which expression — using each number exactly once — reaches 24?",((8 × 10) − (8 × 7)),((8 − 10) − (8 × 7)),((8 × 10) − (8 − 7)),((8 + 10) − (8 × 7)),A,((8 × 10) − (8 × 7)),"{""numbers"": [8, 10, 8, 7], ""target"": 24}"
game24_baseline_0095,game24_baseline,baseline,"{""numbers"": [9, 11, 5, 1], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 9, 11, 5, 1
Which expression — using each number exactly once — reaches 24?",((9 + 11) + (5 − 1)),((9 + 11) + (5 + 1)),((9 + 11) + (5 ÷ 1)),((9 − 11) + (5 − 1)),A,((9 + 11) + (5 − 1)),"{""numbers"": [9, 11, 5, 1], ""target"": 24}"
game24_baseline_0096,game24_baseline,baseline,"{""numbers"": [6, 2, 1, 8], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 6, 2, 1, 8
Which expression — using each number exactly once — reaches 24?",(8 × ((6 ÷ 2) − 1)),(8 × ((6 − 2) + 1)),(8 + ((6 − 2) − 1)),(8 × ((6 − 2) − 1)),D,(8 × ((6 − 2) − 1)),"{""numbers"": [6, 2, 1, 8], ""target"": 24}"
game24_baseline_0097,game24_baseline,baseline,"{""numbers"": [7, 1, 8, 2], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 7, 1, 8, 2
Which expression — using each number exactly once — reaches 24?",((7 ÷ 1) + (8 × 2)),((7 − 1) + (8 × 2)),((7 + 1) + (8 ÷ 2)),((7 + 1) + (8 × 2)),D,((7 + 1) + (8 × 2)),"{""numbers"": [7, 1, 8, 2], ""target"": 24}"
game24_baseline_0098,game24_baseline,baseline,"{""numbers"": [13, 10, 8, 12], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 13, 10, 8, 12
Which expression — using each number exactly once — reaches 24?",((10 × 12) − (13 − 8)),((10 × 12) × (13 − 8)),((10 × 12) + (13 − 8)),((10 × 12) ÷ (13 − 8)),D,((10 × 12) ÷ (13 − 8)),"{""numbers"": [13, 10, 8, 12], ""target"": 24}"
game24_baseline_0099,game24_baseline,baseline,"{""numbers"": [12, 6, 4, 6], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 12, 6, 4, 6
Which expression — using each number exactly once — reaches 24?",(6 + ((12 × 6) + 4)),(6 + ((12 × 6) − 4)),(6 + ((12 × 6) ÷ 4)),(6 + ((12 × 6) × 4)),C,(6 + ((12 × 6) ÷ 4)),"{""numbers"": [12, 6, 4, 6], ""target"": 24}"
game24_baseline_0100,game24_baseline,baseline,"{""numbers"": [3, 5, 4, 3], ""target"": 24}","Solve the following Game of 24 puzzle.
Rules:
  - You are given four positive integers.
  - Use each number exactly once.
  - Combine them with +, −, ×, ÷ and parentheses.
  - Every intermediate division must yield an exact integer.
  - The expression must evaluate to 24.

Numbers: 3, 5, 4, 3
Which expression — using each number exactly once — reaches 24?",((5 − 3) × (4 × 3)),((5 × 3) × (4 × 3)),((5 − 3) × (4 − 3)),((5 − 3) × (4 + 3)),A,((5 − 3) × (4 × 3)),"{""numbers"": [3, 5, 4, 3], ""target"": 24}"
